,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue id,Venue Category
85,75023,33.014132,-96.6931235,Schlotzsky's,33.01539,-96.70798,59c1507fc9f907307266fd8d,Restaurant
115,75024,33.071913,-96.8242602,Starbucks Reserve Bar,33.08136271918421,-96.82614500543417,59c464048d0a537392a48301,Coffee Shop
522,75093,33.0399256979855,-96.8096675872968,Meso Maya,33.02650235507123,-96.7908871555842,59d56c48112c6c6fa7f30b36,Mexican Restaurant
892,75035,33.1406759763169,-96.778205234649,Ramen Hakata,33.103297330600924,-96.8121068427391,59e5508350a6f02796255360,Ramen Restaurant
676,75033,33.1643558838527,-96.8484972508143,Mezcal Taco,33.156794,-96.839347,59f63b53b23dfa0dd27c4566,Taco Place
1298,75071,33.2324328,-96.6718598,G2 Restoration,33.21784848884862,-96.61839365959167,59fc9f1961f0701bbbfa6953,Home Service
1369,75072,33.1915366265987,-96.7545488535702,Texas Roadhouse,33.235969655152545,-96.7902241080838,5a03b344b54618482710286a,Steakhouse
1374,75072,33.1915366265987,-96.7545488535702,Fuzzy's Taco Shop,33.21802139,-96.7216862,5a047e5e8ad62e02ca9d81cc,Mexican Restaurant
135,75024,33.071913,-96.8242602,Union Bear Brewing Company,33.0899731859048,-96.82123483319891,5a0f520b9b047330d36dca3d,Brewery
1379,75072,33.1915366265987,-96.7545488535702,Chili’s Grill & Bar,33.2250931,-96.79621089999999,5a18b10b6f0aa24ed3e25f0d,Tex-Mex Restaurant
944,75036,33.14931365,-96.89679945,3 Flights Up,33.177066,-96.885939,5a18ce3d446ea61310a144cc,Gastropub
1367,75072,33.1915366265987,-96.7545488535702,Walmart,33.22025256642576,-96.79702411298345,5a1c97fb28122f74476b11ba,Big Box Store
121,75024,33.071913,-96.8242602,Taverna,33.07967847564921,-96.82624750755915,5a1cbafeb2958f2d80fcc4d4,Italian Restaurant
567,75093,33.0399256979855,-96.8096675872968,Pie Tap Pizza Workshop + Bar,33.026622290444074,-96.79043070180711,5a1db0ecf62e09710bec2cf1,American Restaurant
113,75024,33.071913,-96.8242602,Haywire,33.082904324494216,-96.82567449973509,5a25f132ff0306260af57257,New American Restaurant
1351,75072,33.1915366265987,-96.7545488535702,Whataburger,33.2213888,-96.7992178,5a323bacf8cbd40efc1a8253,Burger Joint
1240,75071,33.2324328,-96.6718598,Eggsquisite Cafe,33.217781,-96.639154,5a5b61dd0457b76a1a14d364,Café
844,75035,33.1406759763169,-96.778205234649,Kura Sushi,33.10936358836683,-96.80304483177189,5a5d1a0dfe374079deff7e3c,Sushi Restaurant
867,75035,33.1406759763169,-96.778205234649,85°C Bakery Cafe - Frisco,33.109552368419536,-96.80310950050433,5a5d1a8ba35dce4a80a68b24,Bakery
125,75024,33.071913,-96.8242602,Legacy Hall,33.08329131686857,-96.82555535136032,5a5fea6c6bdee640564841bd,Food Court
1385,75072,33.1915366265987,-96.7545488535702,PetSmart,33.2248725,-96.7948334,5a6abb432c7eb925e18ffb30,Pet Store
1392,75072,33.1915366265987,-96.7545488535702,Texas Roadhouse,33.22080630727127,-96.79949031965181,5a764cdda6fe4d01589de01d,Steakhouse
104,75024,33.071913,-96.8242602,Bulla Gastrobar,33.0780592,-96.8265127,5a7f399e64c8e104232b82ea,Tapas Restaurant
1359,75072,33.1915366265987,-96.7545488535702,Sunrise Cafe Prosper,33.235874,-96.788173,5a86f646dee77002176b9489,Café
429,75075,33.025501943712,-96.7440978471312,Sweet Hut Cafe,33.029838099948066,-96.77105959546763,5a88a8853d479176b9f3abb1,Bakery
165,75024,33.071913,-96.8242602,Chick-fil-A,33.0805723,-96.8501995,5a9465aee1f2287613ac96fa,Fast Food Restaurant
1070,75069,33.165171,-96.629944,LAYERED,33.19807122213503,-96.61537779500577,5aa314049e0d54211cc051df,Bakery
382,75074,33.022388,-96.699102,LongHorn Steakhouse,33.043854182583715,-96.70206854062194,5ab1980af4b5251bd0c42097,Steakhouse
129,75024,33.071913,-96.8242602,Fogo De Chao,33.08386143109821,-96.8257259067459,5ab47e5a48b04e52c5144b54,Brazilian Restaurant
1388,75072,33.1915366265987,-96.7545488535702,"T J Maxx, Preston Road Prosper, Tx",33.223407,-96.794926,5aca997eefa82a057cac3126,Clothing Store
725,75034,33.1626066,-96.865905,Flix Brewhouse - Frisco/Little Elm,33.156716891622416,-96.89153430136743,5ad814cca35dce035ebc0e3e,Movie Theater
136,75024,33.071913,-96.8242602,Box Garden,33.083290919354475,-96.82553491919234,5aed349cd552c7002c70774c,Music Venue
1244,75071,33.2324328,-96.6718598,Smoothie King,33.21786571444322,-96.66027797657813,5b19f9ed4420d80039078b14,Smoothie Shop
1384,75072,33.1915366265987,-96.7545488535702,Ulta Beauty,33.23600439844042,-96.78983509540558,5b1fcc26835c9a002c2e4046,Cosmetics Shop
661,75033,33.1643558838527,-96.8484972508143,Andy's Frozen Custard,33.173701638586174,-96.83295416553733,5b34446c16fa04002c02612e,Ice Cream Shop
787,75034,33.1626066,-96.865905,Rosa's Cafe Tortilla Factory,33.147539099530235,-96.89163401165975,5b3527669ba3e50038fa7820,Mexican Restaurant
925,75036,33.14931365,-96.89679945,Tropical Smoothie Cafe,33.14683798748209,-96.89170937928236,5b4e96738d0a53002cbd787f,Juice Bar
1100,75070,33.1787952119977,-96.6810031311438,"iLoveKickboxing - McKinney, TX",33.17458,-96.68559,5b506781a42362002cd9974a,Gym
1201,75071,33.2324328,-96.6718598,Costco,33.21911608923143,-96.6594248028376,5b58e42ce57ca6002cc5125f,Warehouse Store
1361,75072,33.1915366265987,-96.7545488535702,Chick-fil-A,33.224348,-96.796822,5b6c7aae446ea6002cc141d7,Food Service
1328,75072,33.1915366265987,-96.7545488535702,MOD Pizza,33.173463,-96.732185,5b7869ac5a2c91002c0ec1f0,Pizza Place
1275,75071,33.2324328,-96.6718598,Marshalls,33.218919,-96.657096,5b7d87631543c7002c1549b4,Department Store
1399,75072,33.1915366265987,-96.7545488535702,Smashburger,33.223527,-96.797009,5b82cd48c97f28002c6e9c7f,Burger Joint
1047,75069,33.165171,-96.629944,The Yard,33.19636882930849,-96.61707671819916,5b8b51726fd626002c77df51,Restaurant
1383,75072,33.1915366265987,-96.7545488535702,Bath & Body Works,33.225053,-96.795241,5b9195cf3c858d002cfc46e7,Health & Beauty Service
1393,75072,33.1915366265987,-96.7545488535702,DSW Designer Shoe Warehouse,33.2259548,-96.795147,5ba1ac7e5455b2002c25f4d4,Shoe Store
583,75093,33.0399256979855,-96.8096675872968,Whistle Britches,33.031250292714404,-96.83024613223584,5bb6b01db1538e002c6c614a,Fried Chicken Joint
1056,75069,33.165171,-96.629944,Local Yocal BBQ & Grill,33.196881,-96.611406,5bb9398b531593002c63213e,Steakhouse
1373,75072,33.1915366265987,-96.7545488535702,The Grind,33.152467973806814,-96.7165504846299,5bb94af7b6b04b002c5a996c,Burger Joint
51,75023,33.014132,-96.6931235,Rodeo Goat,33.007614626497954,-96.71798849306363,5bc26ce5598e64002c29eba5,Burger Joint
450,75075,33.025501943712,-96.7440978471312,Flying Fish,33.008185,-96.718198,5bc3d397e07550002ccc1175,Seafood Restaurant
118,75024,33.071913,-96.8242602,Amorino Gelato,33.08196815613549,-96.82582497596741,5c2bfdd764c8e1002c1bac87,Ice Cream Shop
1228,75071,33.2324328,-96.6718598,Tropical Smoothie Cafe,33.2166964,-96.663312,5c38f1ff0a08ab002ced4b77,Juice Bar
1208,75071,33.2324328,-96.6718598,Panera Bread,33.2166704,-96.6626419,5c394adb5bc27d00259c688a,Coffee Shop
1279,75071,33.2324328,-96.6718598,Petco,33.218735,-96.657536,5c44ccf44aa3f8002cde4370,Pet Store
1209,75071,33.2324328,-96.6718598,Five Guys,33.2175456756757,-96.6629451351351,5c534a57829b0c002c162917,Burger Joint
389,75074,33.022388,-96.699102,Saltgrass Steak House,33.0405958,-96.70175789999999,5c95184c67a9fe002c462ee3,Steakhouse
1377,75072,33.1915366265987,-96.7545488535702,Panera Bread,33.22301059999999,-96.7963274,5cb345f44ac28a002cab7ffb,Coffee Shop
1204,75071,33.2324328,-96.6718598,Mod Pizza,33.21694367,-96.68284748,5ccb87569b04730039b02eda,Pizza Place
544,75093,33.0399256979855,-96.8096675872968,Equinox Plano,33.0281526,-96.8319307,5d044eff113cf1002353d8f7,Gym / Fitness Center
